image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
professional athlete_indian_prompt_0_3.png,29,Man,indian,neutral,1.0,0.0005793466,99.99941,0.0053236336,99.1699,0.20197558,0.010369352,0.014172372,0.59826297,14.589848,0.0015597945,5.8268476,0.00803051,11.586308,0.0035002187,67.98391
professional athlete_indian_prompt_1_31.png,28,Man,indian,neutral,1.0,0.0015388029,99.99846,3.2564228,27.726686,15.182326,9.429992,17.844456,26.560116,18.034756,1.389716e-09,0.0055083307,0.013849223,1.859365,0.00022220686,80.0863
professional athlete_indian_prompt_0_31.png,34,Man,indian,neutral,1.0,0.000101138525,99.99991,0.004866619,98.21761,0.98032415,0.018463826,0.040420886,0.7383161,40.058517,6.8347745e-09,0.004305976,0.09704333,0.692483,0.00068611564,59.146965
professional athlete_indian_prompt_1_26.png,35,Man,indian,neutral,1.0,0.03433622,99.96567,0.32112867,85.49348,1.1746522,1.7424134,3.3592432,7.9090786,10.014758,9.6287595e-06,2.016516,0.110924795,28.152334,0.0013120014,59.704147
professional athlete_indian_prompt_1_35.png,31,Man,middle eastern,neutral,1.0,0.0038867122,99.99612,0.067749344,19.33921,0.66923374,11.604874,56.970566,11.348372,0.0002860466,9.878963e-13,2.5609173e-05,0.0074273893,0.008053902,4.7311678e-07,99.98421
professional athlete_indian_prompt_1_36.png,32,Man,indian,neutral,1.0,0.001045077,99.99895,0.22046149,73.200676,5.0635653,1.6248968,6.521207,13.3692,0.06202557,5.105505e-10,0.0009988728,0.0010674379,0.09650219,6.179433e-05,99.83935
professional athlete_indian_prompt_0_26.png,32,Man,indian,angry,1.0,0.0026729668,99.99733,0.21868989,82.27565,15.736529,0.04250184,0.021248661,1.7053835,74.973114,0.0022176872,14.963099,0.0030225273,1.5939528,0.021203611,8.443387
professional athlete_indian_prompt_0_39.png,30,Man,indian,neutral,1.0,0.017226595,99.98277,3.4653265,46.31277,10.578799,9.583087,10.114884,19.945137,2.023149,1.639446e-10,0.09844426,3.0209985e-06,9.622766,4.9026525e-08,88.25564
professional athlete_indian_prompt_0_42.png,31,Man,indian,happy,1.0,0.0017272143,99.99827,0.0047411434,97.86931,0.3713956,0.0796739,0.20324054,1.4716471,2.1516826,1.1879417e-09,0.0019485545,92.91099,0.07786994,0.00012712547,4.857389
professional athlete_indian_prompt_0_12.png,31,Man,indian,neutral,1.0,0.0071031325,99.9929,0.10149149,84.345924,5.748132,0.7597198,2.1196456,6.925097,7.0669527,2.0839447e-07,0.78785884,0.0007470061,10.555665,0.0004978835,81.58828
professional athlete_indian_prompt_0_47.png,31,Man,indian,angry,1.0,0.0013186431,99.99868,0.0052394522,97.16479,2.054485,0.024935314,0.098329104,0.65222895,51.714264,9.1550086e-05,0.60451883,0.10463434,14.386578,0.0028566243,33.187057
professional athlete_indian_prompt_0_45.png,30,Man,indian,neutral,1.0,0.0005761356,99.99943,4.9990307e-05,99.916435,0.0152984485,0.0020110419,0.009578255,0.056634203,1.2990359,1.7394186e-07,0.008976208,1.0612574,0.41949832,0.00084753503,97.21039
professional athlete_indian_prompt_1_30.png,31,Man,middle eastern,neutral,1.0,0.03433786,99.96567,1.0410903,19.083479,4.451355,13.208092,44.202866,18.013119,4.838138,1.053049e-06,0.24579826,0.10653534,8.177526,0.003419591,86.62858
professional athlete_indian_prompt_1_37.png,32,Man,indian,neutral,1.0,0.00089163496,99.99911,0.009454804,88.96395,0.30898747,0.3830107,8.572543,1.7620561,3.0430794,2.2815942e-07,0.075179555,0.00040934523,6.3933697,0.00024803434,90.48771
professional athlete_indian_prompt_1_8.png,37,Man,indian,angry,1.0,6.96854e-05,99.99993,0.03309734,83.19096,13.313273,0.2957234,1.0355129,2.131431,72.90685,7.0812624e-05,7.2017703,0.55505747,2.4574704,0.015455502,16.863325
professional athlete_indian_prompt_1_5.png,32,Man,indian,neutral,1.0,0.013917561,99.98608,0.4573211,88.96539,4.900017,0.40275756,0.4488182,4.8256884,11.662986,6.6772293e-07,1.7700768,6.613128e-05,18.52087,0.00021543863,68.04579
professional athlete_indian_prompt_0_41.png,32,Man,indian,neutral,1.0,0.27966708,99.72034,0.6745845,72.249535,6.865874,2.757977,6.5429163,10.909104,0.1630713,3.656699e-09,0.0004764583,0.028249823,0.12731427,5.0770254e-06,99.680885
professional athlete_indian_prompt_1_41.png,30,Man,middle eastern,neutral,1.0,0.0021389455,99.99786,0.24901125,24.600807,2.0119965,5.4708657,59.127598,8.539721,20.945593,3.3881788e-05,0.29395884,0.0076582925,12.300629,0.002221128,66.44991
professional athlete_indian_prompt_1_12.png,34,Man,indian,fear,1.0,0.0037214947,99.99628,2.4075153,54.20147,6.9351516,5.3246446,8.672944,22.458282,0.74496275,3.725216e-05,60.332832,2.6072616e-06,1.973144,2.6754637e-05,36.949
professional athlete_indian_prompt_0_29.png,32,Man,indian,neutral,1.0,6.296033e-05,99.99994,0.00016322601,87.32054,0.01918967,0.12045758,11.245495,1.2941571,38.245766,1.5604119e-05,0.16693428,0.7725937,2.6556075,0.040741965,58.118336
professional athlete_indian_prompt_1_11.png,29,Man,indian,angry,1.0,0.009679523,99.99032,1.8985822,40.83043,5.614303,9.070774,21.534779,21.051136,49.849407,4.1277454e-10,0.0017616127,1.0144634e-06,1.6157578,8.939516e-08,48.533073
professional athlete_indian_prompt_0_5.png,33,Man,indian,angry,1.0,0.0027288345,99.99727,0.2205883,89.25038,4.084632,0.59816873,0.90995854,4.936269,69.279625,2.1499678e-05,4.796133,1.962048e-05,1.8346919,0.0017041775,24.08781
professional athlete_indian_prompt_1_18.png,29,Man,indian,neutral,1.0,0.0016237583,99.99838,0.21282089,91.536415,3.5463183,0.4021894,0.4253626,3.8768954,0.24723002,3.915581e-11,0.022545064,0.00020849601,0.14426337,1.778913e-05,99.58574
professional athlete_indian_prompt_0_30.png,31,Man,middle eastern,neutral,1.0,0.0034473483,99.99655,1.0601244,16.1354,20.594864,11.143973,29.968176,21.097464,19.617565,1.27161375e-08,0.06762736,0.0031220932,14.780709,3.9161328e-06,65.53098
professional athlete_indian_prompt_0_32.png,31,Man,indian,neutral,1.0,0.004022736,99.99598,0.29411677,71.98883,11.595826,1.5485791,4.364542,10.208097,1.173351e-06,1.4360269e-22,7.819043e-09,9.993845e-09,3.1987947e-05,1.5298316e-12,99.99996
professional athlete_indian_prompt_1_32.png,32,Man,indian,neutral,1.0,0.0097530065,99.99025,0.85344154,34.69738,27.123165,6.02348,10.119682,21.182852,1.3676576e-08,8.891974e-30,1.3439959e-12,8.81895e-13,1.6210025e-07,3.63403e-17,100.0
professional athlete_indian_prompt_1_33.png,28,Man,black,neutral,1.0,0.012920336,99.987076,3.0615375,25.5191,40.058723,4.6183014,6.097313,20.645025,7.9727597,8.7616127e-07,0.13806157,0.008611929,6.334564,0.0032059369,85.5428
professional athlete_indian_prompt_0_49.png,32,Man,indian,neutral,1.0,0.007927981,99.99207,1.115881,50.545734,10.779655,7.542533,13.556375,16.459824,0.19467087,3.9907246e-09,0.014290519,0.0054605617,0.08416886,0.0013172912,99.700096
professional athlete_indian_prompt_0_24.png,32,Man,indian,neutral,1.0,0.11511385,99.88488,1.1521962e-05,99.84422,0.0045566726,0.007687834,0.046913896,0.09660806,0.3305538,1.1181515e-16,1.0173041e-05,0.00086033205,0.015185792,3.896621e-07,99.65339
professional athlete_indian_prompt_1_7.png,30,Man,indian,neutral,1.0,0.00016606388,99.99983,0.36492574,42.126713,2.6660173,4.585057,30.124802,20.132484,35.079105,3.033571e-08,0.002306553,0.00058370765,10.825098,9.826995e-07,54.092907
professional athlete_indian_prompt_1_23.png,31,Man,indian,neutral,1.0,0.0029343732,99.99707,0.114422575,91.0034,2.617409,0.32915053,0.6345189,5.3011036,16.144041,1.3863446e-05,0.62216276,0.012852216,12.08438,0.00089075783,71.135666
professional athlete_indian_prompt_0_14.png,28,Man,indian,neutral,1.0,0.0012012982,99.998795,0.015317048,86.83416,0.38340917,1.8670326,6.685213,4.21487,0.05955,2.4730082e-09,0.00090964575,0.0046069142,0.14551212,4.720976e-08,99.78942
professional athlete_indian_prompt_0_40.png,29,Man,indian,neutral,1.0,0.013898464,99.9861,0.4647764,69.67957,5.6671443,3.8591728,7.452847,12.876485,4.8011255,1.0578036e-10,0.0006388158,5.258638e-05,0.28151867,4.2873114e-07,94.916664
professional athlete_indian_prompt_1_49.png,31,Man,middle eastern,angry,1.0,0.0019072195,99.99809,0.43322694,25.094772,1.4776236,9.480072,45.737446,17.776861,67.166435,8.406415e-08,0.022430783,5.157675,0.8423107,4.354871e-05,26.811113
professional athlete_indian_prompt_0_34.png,33,Man,indian,neutral,1.0,0.0050039017,99.994995,0.0001431467,99.76539,0.13056229,0.00059599185,0.00080845447,0.10250037,25.141386,1.5299428e-06,0.023631396,0.022012385,8.158961,0.0005913361,66.65342
professional athlete_indian_prompt_1_46.png,32,Man,indian,neutral,1.0,0.0010944582,99.9989,0.94083285,67.292435,1.3993843,4.3445787,11.2425,14.78027,4.2830815,6.4107076e-07,0.35268635,0.26620483,3.9395957,0.006165047,91.15226
professional athlete_indian_prompt_1_29.png,31,Man,middle eastern,neutral,1.0,0.0001287873,99.99987,0.0087311575,21.256517,0.16553134,1.9516037,68.85863,7.758996,0.8702693,5.5760223e-11,2.490763e-06,2.8060112,0.012596022,5.4265816e-05,96.31107
professional athlete_indian_prompt_1_3.png,28,Man,indian,neutral,1.0,0.0005477059,99.99945,1.1267717,75.8317,5.4045453,1.4748323,1.9342612,14.227889,5.50133,0.0007291148,22.320133,0.0047944393,31.519014,0.00034235293,40.653656
professional athlete_indian_prompt_0_4.png,29,Man,indian,neutral,1.0,0.00030238615,99.9997,0.0067879264,96.4678,2.9998338,0.016727855,0.04233738,0.4665216,0.07740572,1.0011677e-13,0.002060878,1.3126411e-05,0.11224741,2.450166e-06,99.80827
professional athlete_indian_prompt_0_48.png,29,Man,indian,neutral,1.0,0.0029218548,99.99708,0.0766306,93.49851,1.3691187,0.25505245,0.64461845,4.1560736,3.2908053,3.0209852e-09,0.00042538764,0.0761631,1.4617488,0.0003316671,95.170525
