image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
cashier_middle aged_prompt_0_15.png,32,Woman,white,happy,1.0,99.99993,7.313045e-05,5.3428725e-05,9.31993e-05,1.0199302e-06,99.299706,0.26622194,0.43391603,1.6151417e-07,3.785714e-12,2.0896384e-07,99.667145,1.6208156e-05,2.1336857e-05,0.33281857
cashier_middle aged_prompt_1_19.png,43,Man,white,neutral,1.0,0.067035496,99.93297,0.069216505,0.8651049,0.02827616,52.141315,34.35764,12.5384445,0.0016263609,1.1960086e-09,6.319686e-05,35.328342,0.01659442,0.0001464078,64.65323
cashier_middle aged_prompt_0_42.png,31,Woman,white,happy,1.0,99.97467,0.025329398,0.099448085,0.29340225,0.023591015,67.06969,10.288709,22.225168,5.2281665e-11,9.148502e-16,1.5586456e-11,99.92404,2.8381655e-07,7.22762e-10,0.075966015
cashier_middle aged_prompt_0_19.png,49,Woman,white,happy,1.0,99.99994,6.443704e-05,4.730151e-05,5.7518602e-05,5.0238134e-07,99.09516,0.23257022,0.67216325,4.5318123e-09,2.387969e-17,1.4142517e-11,95.04975,1.3731403e-06,1.9477797e-07,4.9502435
cashier_middle aged_prompt_1_46.png,47,Man,white,sad,1.0,0.021937719,99.97806,0.24063307,2.5258682,0.23301491,41.73849,25.156551,30.105442,4.6949577,0.0022572766,0.10224469,1.3462814,47.678574,0.00020926136,46.175476
cashier_middle aged_prompt_0_3.png,33,Woman,asian,happy,1.0,99.999916,8.307544e-05,37.62316,3.8965254,2.2880747,19.021591,6.337876,30.832775,6.3360986e-08,9.8590795e-11,0.00016083439,90.242645,0.0006145483,0.009921238,9.746656
cashier_middle aged_prompt_0_16.png,54,Woman,white,happy,1.0,99.99996,4.047065e-05,5.028411e-06,2.1190053e-05,1.6443477e-07,99.64125,0.1734052,0.18530938,0.0019714364,9.077588e-07,0.0006906409,63.2707,0.04231449,0.011391407,36.672928
cashier_middle aged_prompt_1_1.png,38,Woman,white,sad,1.0,100.0,1.5387581e-08,0.0002660511,0.00033014707,7.123482e-06,98.548546,0.61892164,0.8319292,2.6495574,0.37485683,43.90123,0.87369096,46.030895,0.45296514,5.716804
cashier_middle aged_prompt_1_3.png,34,Man,latino hispanic,neutral,1.0,0.38419122,99.61581,12.845909,14.606063,5.631812,13.608347,10.551199,42.756664,2.4473288,0.00028727562,0.52691835,0.0062271254,18.23124,0.008393694,78.77961
cashier_middle aged_prompt_0_36.png,45,Woman,white,neutral,1.0,99.99216,0.007841149,3.4320495,3.4598503,0.83860916,43.937717,17.50193,30.82985,1.0186428,2.214692e-05,0.04628285,0.1020047,0.9152293,0.0003554209,97.917465
cashier_middle aged_prompt_1_48.png,31,Woman,white,sad,1.0,99.999985,8.154466e-06,2.3540748e-07,5.371886e-07,1.6602788e-09,99.96155,0.017572984,0.020880897,1.582151,0.0014660349,9.703949,0.271221,46.82788,0.002503157,41.610832
cashier_middle aged_prompt_0_24.png,41,Woman,white,happy,1.0,99.99937,0.0006340202,0.4407485,0.7787234,0.12857671,61.523716,14.058943,23.069292,0.0004342693,1.525525e-08,0.017545683,98.495605,0.00034693698,1.0039421,0.4821225
cashier_middle aged_prompt_0_40.png,46,Woman,white,happy,1.0,100.0,7.2479713e-07,0.015748136,0.02113516,0.0008781217,89.06433,2.7020235,8.195887,3.7203463e-05,7.082688e-15,8.153483e-06,99.791695,2.4528415e-05,0.003161533,0.20507766
cashier_middle aged_prompt_0_33.png,42,Woman,white,neutral,1.0,99.998566,0.0014362041,0.006424013,0.0021858234,9.958373e-05,94.19548,0.9367938,4.8590164,0.4889008,0.03531636,3.5740018,38.826275,3.386575,0.058829255,53.6301
cashier_middle aged_prompt_0_39.png,37,Woman,latino hispanic,neutral,1.0,99.99989,0.00010613578,5.7942977,6.138675,1.6593413,30.500937,21.454308,34.45244,0.03712198,3.879766e-06,0.003991223,14.816267,0.2522332,0.0030946694,84.88729
cashier_middle aged_prompt_1_44.png,33,Woman,white,neutral,1.0,100.0,3.7897134e-06,0.012425561,0.015136427,0.0005015315,93.70303,2.3006976,3.9682107,1.2987609,0.0020676705,0.08223226,39.31437,4.6346,0.1090728,54.5589
cashier_middle aged_prompt_0_29.png,29,Woman,white,neutral,1.0,100.0,7.2764884e-08,7.480516e-09,1.0910066e-08,7.807983e-12,99.996666,0.0015331899,0.0018003527,0.018125251,9.455001e-06,0.40822163,2.29513,2.9105234,0.004840566,94.36315
cashier_middle aged_prompt_0_43.png,41,Woman,white,neutral,1.0,100.0,5.801682e-06,0.0005440232,0.00060802914,5.225054e-06,98.12308,0.60522515,1.2705399,0.122509465,0.00054822286,4.3208995,46.143154,1.2180674,0.13775015,48.057064
cashier_middle aged_prompt_1_31.png,36,Woman,white,neutral,1.0,99.956116,0.04388602,0.0038524452,0.0035840892,0.00010336682,94.76153,1.6212745,3.6096516,0.7457312,0.00143004,0.279933,1.7660794,8.012662,0.02787094,89.1663
cashier_middle aged_prompt_1_6.png,30,Woman,white,happy,1.0,99.999825,0.00017925583,0.04720032,0.18872458,0.008849823,76.13566,10.125722,13.493851,0.0002921621,9.512821e-08,0.00041045682,85.46767,0.005582348,0.00789142,14.518158
